timestamp,junction_id,hour,day_of_week,approach_direction,vehicle_count,congestion_score
2025-10-05 00:45:00,1,0,6,South,15,1.53
2025-10-05 00:45:00,1,0,6,East,35,3.26
2025-10-05 00:45:00,1,0,6,West,37,4.24
2025-10-05 01:00:00,1,1,6,North,29,3.01
2025-10-05 01:00:00,1,1,6,South,35,3.9
2025-10-05 01:00:00,1,1,6,East,34,2.84
2025-10-05 01:00:00,1,1,6,West,28,2.69
2025-10-05 01:15:00,1,1,6,North,19,2.03
2025-10-05 01:15:00,1,1,6,South,25,2.52
2025-10-05 01:15:00,1,1,6,East,45,4.98
2025-10-05 01:15:00,1,1,6,West,21,2.65
2025-10-05 01:30:00,1,1,6,North,48,4.67
2025-10-05 01:30:00,1,1,6,South,45,4.53
2025-10-05 01:30:00,1,1,6,East,37,4.47
2025-10-05 01:30:00,1,1,6,West,40,4.22
2025-10-05 01:45:00,1,1,6,North,36,3.53
2025-10-05 01:45:00,1,1,6,South,27,3.18
2025-10-05 01:45:00,1,1,6,East,25,3.57
2025-10-05 01:45:00,1,1,6,West,36,3.97
2025-10-05 02:00:00,1,2,6,North,44,4.5
2025-10-05 02:00:00,1,2,6,South,58,4.88
2025-10-05 02:00:00,1,2,6,East,41,4.69
2025-10-05 02:00:00,1,2,6,West,51,4.42
2025-10-05 02:15:00,1,2,6,North,33,3.83
2025-10-05 02:15:00,1,2,6,South,58,6.47
2025-10-05 02:15:00,1,2,6,East,36,3.74
2025-10-05 02:15:00,1,2,6,West,55,5.52
2025-10-05 02:30:00,1,2,6,North,51,5.07
2025-10-05 02:30:00,1,2,6,South,51,5.29
2025-10-05 02:30:00,1,2,6,East,43,4.18
2025-10-05 02:30:00,1,2,6,West,35,3.59
2025-10-05 02:45:00,1,2,6,North,43,4.64
2025-10-05 02:45:00,1,2,6,South,48,4.36
2025-10-05 02:45:00,1,2,6,East,46,4.26
2025-10-05 02:45:00,1,2,6,West,41,4.13
2025-10-05 03:00:00,1,3,6,North,64,6.57
2025-10-05 03:00:00,1,3,6,South,62,7.12
2025-10-05 03:00:00,1,3,6,East,54,5.74
2025-10-05 03:00:00,1,3,6,West,57,6.35
2025-10-05 03:15:00,1,3,6,North,63,7.2
2025-10-05 03:15:00,1,3,6,South,54,5.94
2025-10-05 03:15:00,1,3,6,East,61,6.44
2025-10-05 03:15:00,1,3,6,West,61,5.86
2025-10-05 03:30:00,1,3,6,North,49,4.66
2025-10-05 03:30:00,1,3,6,South,50,5.35
2025-10-05 03:30:00,1,3,6,East,43,4.53
2025-10-05 03:30:00,1,3,6,West,64,7.41
2025-10-05 03:45:00,1,3,6,North,42,3.97
2025-10-05 03:45:00,1,3,6,South,41,3.39
2025-10-05 03:45:00,1,3,6,East,44,4.3
2025-10-05 03:45:00,1,3,6,West,53,5.41
2025-10-05 04:00:00,1,4,6,North,69,6.72
2025-10-05 04:00:00,1,4,6,South,68,6.87
2025-10-05 04:00:00,1,4,6,East,53,5.17
2025-10-05 04:00:00,1,4,6,West,64,7.24
2025-10-05 04:15:00,1,4,6,North,60,5.53
2025-10-05 04:15:00,1,4,6,South,61,5.8
2025-10-05 04:15:00,1,4,6,East,52,5.09
2025-10-05 04:15:00,1,4,6,West,67,6.65
2025-10-05 04:30:00,1,4,6,North,63,6.71
2025-10-05 04:30:00,1,4,6,South,67,7.0
2025-10-05 04:30:00,1,4,6,East,61,7.13
2025-10-05 04:30:00,1,4,6,West,66,6.5
2025-10-05 04:45:00,1,4,6,North,53,4.8
2025-10-05 04:45:00,1,4,6,South,49,5.08
2025-10-05 04:45:00,1,4,6,East,76,8.41
2025-10-05 04:45:00,1,4,6,West,78,7.98
2025-10-05 05:00:00,1,5,6,North,75,6.57
2025-10-05 05:00:00,1,5,6,South,75,8.27
2025-10-05 05:00:00,1,5,6,East,79,7.96
2025-10-05 05:00:00,1,5,6,West,80,7.74
2025-10-05 05:15:00,1,5,6,North,56,5.39
2025-10-05 05:15:00,1,5,6,South,80,6.95
2025-10-05 05:15:00,1,5,6,East,61,5.59
2025-10-05 05:15:00,1,5,6,West,73,7.03
2025-10-05 05:30:00,1,5,6,North,58,5.7
2025-10-05 05:30:00,1,5,6,South,77,7.49
2025-10-05 05:30:00,1,5,6,East,79,8.45
2025-10-05 05:30:00,1,5,6,West,85,9.4
2025-10-05 05:45:00,1,5,6,North,72,7.04
2025-10-05 05:45:00,1,5,6,South,69,6.85
2025-10-05 05:45:00,1,5,6,East,78,8.17
2025-10-05 05:45:00,1,5,6,West,61,5.94
2025-10-05 06:00:00,1,6,6,North,63,5.99
2025-10-05 06:00:00,1,6,6,South,82,8.54
2025-10-05 06:00:00,1,6,6,East,65,6.45
2025-10-05 06:00:00,1,6,6,West,74,8.11
2025-10-05 06:15:00,1,6,6,North,83,8.83
2025-10-05 06:15:00,1,6,6,South,84,8.25
2025-10-05 06:15:00,1,6,6,East,65,7.06
2025-10-05 06:15:00,1,6,6,West,73,7.7
2025-10-05 06:30:00,1,6,6,North,61,5.42
2025-10-05 06:30:00,1,6,6,South,71,7.25
2025-10-05 06:30:00,1,6,6,East,64,6.1
2025-10-05 06:30:00,1,6,6,West,61,5.96
2025-10-05 06:45:00,1,6,6,North,89,9.15
2025-10-05 06:45:00,1,6,6,South,74,7.49
2025-10-05 06:45:00,1,6,6,East,70,6.69
2025-10-05 06:45:00,1,6,6,West,78,8.21
2025-10-05 07:00:00,1,7,6,North,69,7.42
2025-10-05 07:00:00,1,7,6,South,84,8.92
2025-10-05 07:00:00,1,7,6,East,75,7.93
2025-10-05 07:00:00,1,7,6,West,74,7.74
2025-10-05 07:15:00,1,7,6,North,70,6.69
2025-10-05 07:15:00,1,7,6,South,80,8.83
2025-10-05 07:15:00,1,7,6,East,78,8.64
2025-10-05 07:15:00,1,7,6,West,71,7.54
2025-10-05 07:30:00,1,7,6,North,89,9.31
2025-10-05 07:30:00,1,7,6,South,83,7.45
2025-10-05 07:30:00,1,7,6,East,82,8.48
2025-10-05 07:30:00,1,7,6,West,91,9.11
2025-10-05 07:45:00,1,7,6,North,93,8.78
2025-10-05 07:45:00,1,7,6,South,76,7.08
2025-10-05 07:45:00,1,7,6,East,78,7.86
2025-10-05 07:45:00,1,7,6,West,83,8.3
2025-10-05 08:00:00,1,8,6,North,80,7.95
2025-10-05 08:00:00,1,8,6,South,78,7.44
2025-10-05 08:00:00,1,8,6,East,88,9.23
2025-10-05 08:00:00,1,8,6,West,89,8.64
2025-10-05 08:15:00,1,8,6,North,91,8.82
2025-10-05 08:15:00,1,8,6,South,88,9.44
2025-10-05 08:15:00,1,8,6,East,76,7.72
2025-10-05 08:15:00,1,8,6,West,83,7.99
2025-10-05 08:30:00,1,8,6,North,66,6.23
2025-10-05 08:30:00,1,8,6,South,69,7.09
2025-10-05 08:30:00,1,8,6,East,77,7.81
2025-10-05 08:30:00,1,8,6,West,81,8.11
2025-10-05 08:45:00,1,8,6,North,85,9.02
2025-10-05 08:45:00,1,8,6,South,67,6.62
2025-10-05 08:45:00,1,8,6,East,82,8.27
2025-10-05 08:45:00,1,8,6,West,72,6.64
2025-10-05 09:00:00,1,9,6,North,72,7.16
2025-10-05 09:00:00,1,9,6,South,70,7.03
2025-10-05 09:00:00,1,9,6,East,70,6.9
2025-10-05 09:00:00,1,9,6,West,89,9.3
2025-10-05 09:15:00,1,9,6,North,61,5.56
2025-10-05 09:15:00,1,9,6,South,87,8.78
2025-10-05 09:15:00,1,9,6,East,81,8.12
2025-10-05 09:15:00,1,9,6,West,90,8.13
2025-10-05 09:30:00,1,9,6,North,61,6.14
2025-10-05 09:30:00,1,9,6,South,90,8.58
2025-10-05 09:30:00,1,9,6,East,84,8.19
2025-10-05 09:30:00,1,9,6,West,73,6.97
2025-10-05 09:45:00,1,9,6,North,82,8.51
2025-10-05 09:45:00,1,9,6,South,64,6.18
2025-10-05 09:45:00,1,9,6,East,77,7.92
2025-10-05 09:45:00,1,9,6,West,83,8.78
2025-10-05 10:00:00,1,10,6,North,84,7.64
2025-10-05 10:00:00,1,10,6,South,77,8.32
2025-10-05 10:00:00,1,10,6,East,57,5.48
2025-10-05 10:00:00,1,10,6,West,69,6.4
2025-10-05 10:15:00,1,10,6,North,68,6.58
2025-10-05 10:15:00,1,10,6,South,66,7.25
2025-10-05 10:15:00,1,10,6,East,57,5.42
2025-10-05 10:15:00,1,10,6,West,63,6.02
2025-10-05 10:30:00,1,10,6,North,61,6.4
2025-10-05 10:30:00,1,10,6,South,71,6.79
2025-10-05 10:30:00,1,10,6,East,65,6.2
2025-10-05 10:30:00,1,10,6,West,79,7.39
2025-10-05 10:45:00,1,10,6,North,68,7.43
2025-10-05 10:45:00,1,10,6,South,72,7.12
2025-10-05 10:45:00,1,10,6,East,67,7.13
2025-10-05 10:45:00,1,10,6,West,67,6.15
2025-10-05 11:00:00,1,11,6,North,61,5.84
2025-10-05 11:00:00,1,11,6,South,59,5.91
2025-10-05 11:00:00,1,11,6,East,53,5.62
2025-10-05 11:00:00,1,11,6,West,78,7.68
2025-10-05 11:15:00,1,11,6,North,77,7.87
2025-10-05 11:15:00,1,11,6,South,68,5.86
2025-10-05 11:15:00,1,11,6,East,52,5.61
2025-10-05 11:15:00,1,11,6,West,67,5.95
2025-10-05 11:30:00,1,11,6,North,67,6.44
2025-10-05 11:30:00,1,11,6,South,60,5.35
2025-10-05 11:30:00,1,11,6,East,68,6.66
2025-10-05 11:30:00,1,11,6,West,64,6.42
2025-10-05 11:45:00,1,11,6,North,57,5.69
2025-10-05 11:45:00,1,11,6,South,70,7.35
2025-10-05 11:45:00,1,11,6,East,68,6.88
2025-10-05 11:45:00,1,11,6,West,78,8.37
2025-10-05 12:00:00,1,12,6,North,60,5.39
2025-10-05 12:00:00,1,12,6,South,53,5.86
2025-10-05 12:00:00,1,12,6,East,64,7.27
2025-10-05 12:00:00,1,12,6,West,56,5.84
2025-10-05 12:15:00,1,12,6,North,66,6.1
2025-10-05 12:15:00,1,12,6,South,50,5.34
2025-10-05 12:15:00,1,12,6,East,49,4.52
2025-10-05 12:15:00,1,12,6,West,41,4.29
2025-10-05 12:30:00,1,12,6,North,56,5.51
2025-10-05 12:30:00,1,12,6,South,68,7.26
2025-10-05 12:30:00,1,12,6,East,42,4.48
2025-10-05 12:30:00,1,12,6,West,69,7.26
2025-10-05 12:45:00,1,12,6,North,44,4.25
2025-10-05 12:45:00,1,12,6,South,50,4.43
2025-10-05 12:45:00,1,12,6,East,62,5.85
2025-10-05 12:45:00,1,12,6,West,44,4.36
2025-10-05 13:00:00,1,13,6,North,49,4.75
2025-10-05 13:00:00,1,13,6,South,39,3.92
2025-10-05 13:00:00,1,13,6,East,58,5.54
2025-10-05 13:00:00,1,13,6,West,53,5.56
2025-10-05 13:15:00,1,13,6,North,42,4.39
2025-10-05 13:15:00,1,13,6,South,32,2.68
2025-10-05 13:15:00,1,13,6,East,45,4.54
2025-10-05 13:15:00,1,13,6,West,38,4.41
2025-10-05 13:30:00,1,13,6,North,50,5.41
2025-10-05 13:30:00,1,13,6,South,40,3.51
2025-10-05 13:30:00,1,13,6,East,55,5.77
2025-10-05 13:30:00,1,13,6,West,40,3.48
2025-10-05 13:45:00,1,13,6,North,34,3.24
2025-10-05 13:45:00,1,13,6,South,47,4.92
2025-10-05 13:45:00,1,13,6,East,31,3.25
2025-10-05 13:45:00,1,13,6,West,41,4.02
2025-10-05 14:00:00,1,14,6,North,31,2.97
2025-10-05 14:00:00,1,14,6,South,19,2.24
2025-10-05 14:00:00,1,14,6,East,35,3.77
2025-10-05 14:00:00,1,14,6,West,48,4.94
2025-10-05 14:15:00,1,14,6,North,38,4.05
2025-10-05 14:15:00,1,14,6,South,45,4.78
2025-10-05 14:15:00,1,14,6,East,37,2.62
2025-10-05 14:15:00,1,14,6,West,39,4.01
2025-10-05 14:30:00,1,14,6,North,32,3.71
2025-10-05 14:30:00,1,14,6,South,25,2.22
2025-10-05 14:30:00,1,14,6,East,29,2.67
2025-10-05 14:30:00,1,14,6,West,32,3.06
2025-10-05 14:45:00,1,14,6,North,37,4.35
2025-10-05 14:45:00,1,14,6,South,45,4.4
2025-10-05 14:45:00,1,14,6,East,19,2.35
2025-10-05 14:45:00,1,14,6,West,42,5.17
2025-10-05 15:00:00,1,15,6,North,21,1.92
2025-10-05 15:00:00,1,15,6,South,18,2.36
2025-10-05 15:00:00,1,15,6,East,24,2.83
2025-10-05 15:00:00,1,15,6,West,34,3.03
2025-10-05 15:15:00,1,15,6,North,16,1.45
2025-10-05 15:15:00,1,15,6,South,10,0.91
2025-10-05 15:15:00,1,15,6,East,34,3.44
2025-10-05 15:15:00,1,15,6,West,34,3.71
2025-10-05 15:30:00,1,15,6,North,14,1.38
2025-10-05 15:30:00,1,15,6,South,34,4.46
2025-10-05 15:30:00,1,15,6,East,27,3.38
2025-10-05 15:30:00,1,15,6,West,9,1.8
2025-10-05 15:45:00,1,15,6,North,36,3.93
2025-10-05 15:45:00,1,15,6,South,26,2.58
2025-10-05 15:45:00,1,15,6,East,9,0.76
2025-10-05 15:45:00,1,15,6,West,23,1.41
2025-10-05 16:00:00,1,16,6,North,24,2.29
2025-10-05 16:00:00,1,16,6,South,22,2.12
2025-10-05 16:00:00,1,16,6,East,19,2.02
2025-10-05 16:00:00,1,16,6,West,5,0.9
2025-10-05 16:15:00,1,16,6,North,8,1.0
2025-10-05 16:15:00,1,16,6,South,12,1.04
2025-10-05 16:15:00,1,16,6,East,7,0.37
2025-10-05 16:15:00,1,16,6,West,19,2.05
2025-10-05 16:30:00,1,16,6,North,18,1.51
2025-10-05 16:30:00,1,16,6,South,26,1.9
2025-10-05 16:30:00,1,16,6,East,5,0.83
2025-10-05 16:30:00,1,16,6,West,11,1.19
2025-10-05 16:45:00,1,16,6,North,18,1.23
2025-10-05 16:45:00,1,16,6,South,6,0.66
2025-10-05 16:45:00,1,16,6,East,13,1.81
2025-10-05 16:45:00,1,16,6,West,5,1.1
2025-10-05 17:00:00,1,17,6,North,20,1.48
2025-10-05 17:00:00,1,17,6,South,19,1.31
2025-10-05 17:00:00,1,17,6,East,5,0.76
2025-10-05 17:00:00,1,17,6,West,17,0.26
2025-10-05 17:15:00,1,17,6,North,10,1.02
2025-10-05 17:15:00,1,17,6,South,19,1.34
2025-10-05 17:15:00,1,17,6,East,5,0.69
2025-10-05 17:15:00,1,17,6,West,5,0.71
2025-10-05 17:30:00,1,17,6,North,12,1.35
2025-10-05 17:30:00,1,17,6,South,5,0.31
2025-10-05 17:30:00,1,17,6,East,7,1.0
2025-10-05 17:30:00,1,17,6,West,5,0.83
2025-10-05 17:45:00,1,17,6,North,22,2.15
2025-10-05 17:45:00,1,17,6,South,5,0.0
2025-10-05 17:45:00,1,17,6,East,5,0.41
2025-10-05 17:45:00,1,17,6,West,8,0.55
2025-10-05 18:00:00,1,18,6,North,13,0.82
2025-10-05 18:00:00,1,18,6,South,5,0.59
2025-10-05 18:00:00,1,18,6,East,7,0.27
2025-10-05 18:00:00,1,18,6,West,5,0.55
2025-10-05 18:15:00,1,18,6,North,5,0.24
2025-10-05 18:15:00,1,18,6,South,10,1.46
2025-10-05 18:15:00,1,18,6,East,6,0.95
2025-10-05 18:15:00,1,18,6,West,5,0.37
2025-10-05 18:30:00,1,18,6,North,5,0.0
2025-10-05 18:30:00,1,18,6,South,6,0.6
2025-10-05 18:30:00,1,18,6,East,5,0.06
2025-10-05 18:30:00,1,18,6,West,5,0.83
2025-10-05 18:45:00,1,18,6,North,13,1.63
2025-10-05 18:45:00,1,18,6,South,11,1.98
2025-10-05 18:45:00,1,18,6,East,15,2.06
2025-10-05 18:45:00,1,18,6,West,5,1.03
2025-10-05 19:00:00,1,19,6,North,5,1.17
2025-10-05 19:00:00,1,19,6,South,5,0.0
2025-10-05 19:00:00,1,19,6,East,5,1.0
2025-10-05 19:00:00,1,19,6,West,5,0.49
2025-10-05 19:15:00,1,19,6,North,5,0.68
2025-10-05 19:15:00,1,19,6,South,5,0.0
2025-10-05 19:15:00,1,19,6,East,5,0.0
2025-10-05 19:15:00,1,19,6,West,12,1.78
2025-10-05 19:30:00,1,19,6,North,14,1.25
2025-10-05 19:30:00,1,19,6,South,5,0.99
2025-10-05 19:30:00,1,19,6,East,12,1.3
2025-10-05 19:30:00,1,19,6,West,5,0.57
2025-10-05 19:45:00,1,19,6,North,5,0.56
2025-10-05 19:45:00,1,19,6,South,5,0.0
2025-10-05 19:45:00,1,19,6,East,5,0.3
2025-10-05 19:45:00,1,19,6,West,5,0.0
2025-10-05 20:00:00,1,20,6,North,11,0.67
2025-10-05 20:00:00,1,20,6,South,5,0.86
2025-10-05 20:00:00,1,20,6,East,9,1.49
2025-10-05 20:00:00,1,20,6,West,13,0.97
2025-10-05 20:15:00,1,20,6,North,5,0.0
2025-10-05 20:15:00,1,20,6,South,5,0.17
2025-10-05 20:15:00,1,20,6,East,7,0.59
2025-10-05 20:15:00,1,20,6,West,11,0.77
2025-10-05 20:30:00,1,20,6,North,5,0.96
2025-10-05 20:30:00,1,20,6,South,7,0.39
2025-10-05 20:30:00,1,20,6,East,7,1.06
2025-10-05 20:30:00,1,20,6,West,11,0.61
2025-10-05 20:45:00,1,20,6,North,12,1.4
2025-10-05 20:45:00,1,20,6,South,5,0.03
2025-10-05 20:45:00,1,20,6,East,8,0.88
2025-10-05 20:45:00,1,20,6,West,7,1.81
2025-10-05 21:00:00,1,21,6,North,5,0.4
2025-10-05 21:00:00,1,21,6,South,12,1.23
2025-10-05 21:00:00,1,21,6,East,5,0.81
2025-10-05 21:00:00,1,21,6,West,12,0.96
2025-10-05 21:15:00,1,21,6,North,5,0.0
2025-10-05 21:15:00,1,21,6,South,5,0.69
2025-10-05 21:15:00,1,21,6,East,5,0.98
2025-10-05 21:15:00,1,21,6,West,5,0.34
2025-10-05 21:30:00,1,21,6,North,5,1.04
2025-10-05 21:30:00,1,21,6,South,5,0.62
2025-10-05 21:30:00,1,21,6,East,5,0.97
2025-10-05 21:30:00,1,21,6,West,12,0.95
2025-10-05 21:45:00,1,21,6,North,9,0.6
2025-10-05 21:45:00,1,21,6,South,5,0.0
2025-10-05 21:45:00,1,21,6,East,9,1.8
2025-10-05 21:45:00,1,21,6,West,12,0.94
2025-10-05 22:00:00,1,22,6,North,5,0.0
2025-10-05 22:00:00,1,22,6,South,17,1.55
2025-10-05 22:00:00,1,22,6,East,22,1.17
2025-10-05 22:00:00,1,22,6,West,19,2.2
2025-10-05 22:15:00,1,22,6,North,20,1.84
2025-10-05 22:15:00,1,22,6,South,5,0.0
2025-10-05 22:15:00,1,22,6,East,18,1.54
2025-10-05 22:15:00,1,22,6,West,12,1.43
2025-10-05 22:30:00,1,22,6,North,5,0.48
2025-10-05 22:30:00,1,22,6,South,5,0.93
2025-10-05 22:30:00,1,22,6,East,20,1.16
2025-10-05 22:30:00,1,22,6,West,5,0.62
2025-10-05 22:45:00,1,22,6,North,7,1.27
2025-10-05 22:45:00,1,22,6,South,17,2.01
2025-10-05 22:45:00,1,22,6,East,5,0.46
2025-10-05 22:45:00,1,22,6,West,5,0.0
2025-10-05 23:00:00,1,23,6,North,26,3.01
2025-10-05 23:00:00,1,23,6,South,5,0.27
2025-10-05 23:00:00,1,23,6,East,28,2.39
2025-10-05 23:00:00,1,23,6,West,9,0.86
2025-10-05 23:15:00,1,23,6,North,29,4.19
2025-10-05 23:15:00,1,23,6,South,21,2.85
2025-10-05 23:15:00,1,23,6,East,5,0.08
2025-10-05 23:15:00,1,23,6,West,5,0.55
2025-10-05 23:30:00,1,23,6,North,19,1.83
2025-10-05 23:30:00,1,23,6,South,8,0.09
2025-10-05 23:30:00,1,23,6,East,8,0.9
2025-10-05 23:30:00,1,23,6,West,27,1.79
2025-10-05 23:45:00,1,23,6,North,17,1.97
2025-10-05 23:45:00,1,23,6,South,12,1.65
2025-10-05 23:45:00,1,23,6,East,11,1.61
2025-10-05 23:45:00,1,23,6,West,25,3.65
2025-10-06 00:00:00,1,0,0,North,23,1.67
2025-10-06 00:00:00,1,0,0,South,37,3.2
2025-10-06 00:00:00,1,0,0,East,16,1.2
2025-10-06 00:00:00,1,0,0,West,25,1.75
2025-10-06 00:15:00,1,0,0,North,24,2.41
2025-10-06 00:15:00,1,0,0,South,33,3.47
2025-10-06 00:15:00,1,0,0,East,25,2.59
2025-10-06 00:15:00,1,0,0,West,30,3.49
2025-10-06 00:30:00,1,0,0,North,36,3.21
2025-10-06 00:30:00,1,0,0,South,30,3.33
2025-10-06 00:30:00,1,0,0,East,21,2.48
2025-10-06 00:30:00,1,0,0,West,23,2.3
2025-10-06 00:45:00,1,0,0,North,37,3.44
2025-10-06 00:45:00,1,0,0,South,29,2.89
2025-10-06 00:45:00,1,0,0,East,18,1.68
2025-10-06 00:45:00,1,0,0,West,13,1.51
2025-10-06 01:00:00,1,1,0,North,33,2.99
2025-10-06 01:00:00,1,1,0,South,47,4.79
2025-10-06 01:00:00,1,1,0,East,47,5.12
2025-10-06 01:00:00,1,1,0,West,42,4.1
2025-10-06 01:15:00,1,1,0,North,32,3.44
2025-10-06 01:15:00,1,1,0,South,20,1.92
2025-10-06 01:15:00,1,1,0,East,37,3.56
2025-10-06 01:15:00,1,1,0,West,26,1.32
2025-10-06 01:30:00,1,1,0,North,40,3.77
2025-10-06 01:30:00,1,1,0,South,32,2.96
2025-10-06 01:30:00,1,1,0,East,27,2.5
2025-10-06 01:30:00,1,1,0,West,31,2.89
2025-10-06 01:45:00,1,1,0,North,35,3.86
2025-10-06 01:45:00,1,1,0,South,27,2.94
2025-10-06 01:45:00,1,1,0,East,24,2.56
2025-10-06 01:45:00,1,1,0,West,24,2.69
2025-10-06 02:00:00,1,2,0,North,36,3.12
2025-10-06 02:00:00,1,2,0,South,45,4.66
2025-10-06 02:00:00,1,2,0,East,34,3.79
2025-10-06 02:00:00,1,2,0,West,32,3.77
2025-10-06 02:15:00,1,2,0,North,52,5.01
2025-10-06 02:15:00,1,2,0,South,36,3.26
2025-10-06 02:15:00,1,2,0,East,51,5.14
2025-10-06 02:15:00,1,2,0,West,58,5.45
2025-10-06 02:30:00,1,2,0,North,51,5.68
2025-10-06 02:30:00,1,2,0,South,33,3.31
2025-10-06 02:30:00,1,2,0,East,30,2.98
2025-10-06 02:30:00,1,2,0,West,48,4.61
2025-10-06 02:45:00,1,2,0,North,37,3.32
2025-10-06 02:45:00,1,2,0,South,33,2.65
2025-10-06 02:45:00,1,2,0,East,41,3.57
2025-10-06 02:45:00,1,2,0,West,58,5.2
2025-10-06 03:00:00,1,3,0,North,56,5.84
2025-10-06 03:00:00,1,3,0,South,59,6.35
2025-10-06 03:00:00,1,3,0,East,50,5.87
2025-10-06 03:00:00,1,3,0,West,44,4.87
2025-10-06 03:15:00,1,3,0,North,53,5.08
2025-10-06 03:15:00,1,3,0,South,64,6.9
2025-10-06 03:15:00,1,3,0,East,57,5.98
2025-10-06 03:15:00,1,3,0,West,68,6.69
2025-10-06 03:30:00,1,3,0,North,44,4.98
2025-10-06 03:30:00,1,3,0,South,62,6.36
2025-10-06 03:30:00,1,3,0,East,41,3.67
2025-10-06 03:30:00,1,3,0,West,48,4.99
2025-10-06 03:45:00,1,3,0,North,60,5.04
2025-10-06 03:45:00,1,3,0,South,67,6.71
2025-10-06 03:45:00,1,3,0,East,67,6.64
2025-10-06 03:45:00,1,3,0,West,48,4.39
2025-10-06 04:00:00,1,4,0,North,60,5.52
2025-10-06 04:00:00,1,4,0,South,67,6.24
2025-10-06 04:00:00,1,4,0,East,50,4.74
2025-10-06 04:00:00,1,4,0,West,72,7.76
2025-10-06 04:15:00,1,4,0,North,49,5.35
2025-10-06 04:15:00,1,4,0,South,49,4.93
2025-10-06 04:15:00,1,4,0,East,71,7.26
2025-10-06 04:15:00,1,4,0,West,51,5.54
2025-10-06 04:30:00,1,4,0,North,78,8.24
2025-10-06 04:30:00,1,4,0,South,63,6.12
2025-10-06 04:30:00,1,4,0,East,76,8.26
2025-10-06 04:30:00,1,4,0,West,67,5.86
2025-10-06 04:45:00,1,4,0,North,49,4.83
2025-10-06 04:45:00,1,4,0,South,62,7.09
2025-10-06 04:45:00,1,4,0,East,61,6.39
2025-10-06 04:45:00,1,4,0,West,49,5.23
2025-10-06 05:00:00,1,5,0,North,72,7.0
2025-10-06 05:00:00,1,5,0,South,75,7.44
2025-10-06 05:00:00,1,5,0,East,84,8.07
2025-10-06 05:00:00,1,5,0,West,70,7.77
2025-10-06 05:15:00,1,5,0,North,66,6.56
2025-10-06 05:15:00,1,5,0,South,84,8.9
2025-10-06 05:15:00,1,5,0,East,62,6.84
2025-10-06 05:15:00,1,5,0,West,69,6.91
2025-10-06 05:30:00,1,5,0,North,63,6.33
2025-10-06 05:30:00,1,5,0,South,58,5.43
2025-10-06 05:30:00,1,5,0,East,61,5.95
2025-10-06 05:30:00,1,5,0,West,74,6.96
2025-10-06 05:45:00,1,5,0,North,76,6.73
2025-10-06 05:45:00,1,5,0,South,78,7.29
2025-10-06 05:45:00,1,5,0,East,64,6.56
2025-10-06 05:45:00,1,5,0,West,61,5.55
2025-10-06 06:00:00,1,6,0,North,61,6.71
2025-10-06 06:00:00,1,6,0,South,78,6.87
2025-10-06 06:00:00,1,6,0,East,82,8.17
2025-10-06 06:00:00,1,6,0,West,78,8.5
2025-10-06 06:15:00,1,6,0,North,71,7.13
2025-10-06 06:15:00,1,6,0,South,74,7.64
2025-10-06 06:15:00,1,6,0,East,64,6.31
2025-10-06 06:15:00,1,6,0,West,85,8.67
2025-10-06 06:30:00,1,6,0,North,73,7.08
2025-10-06 06:30:00,1,6,0,South,82,7.95
2025-10-06 06:30:00,1,6,0,East,70,6.06
2025-10-06 06:30:00,1,6,0,West,67,7.25
2025-10-06 06:45:00,1,6,0,North,80,7.78
2025-10-06 06:45:00,1,6,0,South,61,5.78
2025-10-06 06:45:00,1,6,0,East,63,6.76
2025-10-06 06:45:00,1,6,0,West,81,9.61
2025-10-06 07:00:00,1,7,0,North,92,9.36
2025-10-06 07:00:00,1,7,0,South,71,6.79
2025-10-06 07:00:00,1,7,0,East,80,7.58
2025-10-06 07:00:00,1,7,0,West,75,7.41
2025-10-06 07:15:00,1,7,0,North,77,7.15
2025-10-06 07:15:00,1,7,0,South,66,6.71
2025-10-06 07:15:00,1,7,0,East,71,7.91
2025-10-06 07:15:00,1,7,0,West,91,9.14
2025-10-06 07:30:00,1,7,0,North,64,5.93
2025-10-06 07:30:00,1,7,0,South,69,6.58
2025-10-06 07:30:00,1,7,0,East,79,8.55
2025-10-06 07:30:00,1,7,0,West,83,8.72
2025-10-06 07:45:00,1,7,0,North,75,7.34
2025-10-06 07:45:00,1,7,0,South,68,6.25
2025-10-06 07:45:00,1,7,0,East,79,7.48
2025-10-06 07:45:00,1,7,0,West,83,8.0
2025-10-06 08:00:00,1,8,0,North,86,9.07
2025-10-06 08:00:00,1,8,0,South,91,9.57
2025-10-06 08:00:00,1,8,0,East,90,8.63
2025-10-06 08:00:00,1,8,0,West,78,7.98
2025-10-06 08:15:00,1,8,0,North,93,9.24
2025-10-06 08:15:00,1,8,0,South,88,8.86
2025-10-06 08:15:00,1,8,0,East,83,8.28
2025-10-06 08:15:00,1,8,0,West,64,5.82
2025-10-06 08:30:00,1,8,0,North,76,7.5
2025-10-06 08:30:00,1,8,0,South,90,9.61
2025-10-06 08:30:00,1,8,0,East,68,6.59
2025-10-06 08:30:00,1,8,0,West,68,6.65
2025-10-06 08:45:00,1,8,0,North,83,7.72
2025-10-06 08:45:00,1,8,0,South,69,7.13
2025-10-06 08:45:00,1,8,0,East,69,6.98
2025-10-06 08:45:00,1,8,0,West,89,9.32
2025-10-06 09:00:00,1,9,0,North,82,7.0
2025-10-06 09:00:00,1,9,0,South,73,7.54
